Displacement:0,Displacement:1,Displacement:2,Strain vectors:0,Strain vectors:1,Strain vectors:2,Stress vectors:0,Stress vectors:1,Stress vectors:2,Max shear stress (Tresca),Maximum Principal stress,Median Principal stress,Minimum Principal stress,Von Mises stress,Temperature,Points:0,Points:1,Points:2,Point ID
1.77326e-07,-1.00388e-08,-1.55608e-06,-6.51567e-05,-2.30667e-05,-0.000273838,30.9344,37.1164,0.28441,18.4347,37.135,30.9345,0.265642,34.1934,213,5.44489,10.7973,0.075,14982
7.79099e-08,-5.82653e-07,-1.51784e-06,-2.95587e-05,-4.04025e-05,-0.000261732,39.0013,37.4086,4.90092,18.2987,40.7738,36.3607,4.17634,34.6026,213,6.35947,19.5329,0.075,14983
5.90742e-07,-3.84244e-07,-1.63153e-06,-0.000182175,-0.000106515,-0.000204216,1.51766,12.6302,-1.7196,8.41275,13.7468,1.76006,-3.07865,15.0032,213,1.39325,17.8251,0.075,14984
1.68269e-07,1.01494e-07,-1.55866e-06,-6.05879e-05,-4.14294e-05,-0.000269855,30.6885,33.5024,-0.0476496,16.8273,33.5738,30.6502,-0.0807685,32.2922,213,5.50714,6.81298,0.075,14985
4.15519e-08,5.54503e-08,-1.55953e-06,-2.97753e-05,-3.00821e-05,-0.000286453,37.6033,37.5582,-0.0962208,18.8727,37.6464,37.5177,-0.0988951,37.6811,213,8.5526,8.22979,0.075,14986
-3.12671e-07,6.32686e-08,-1.55849e-06,-0.000106265,-3.00263e-05,-0.000257523,21.9288,33.1263,-0.287251,16.7811,33.2063,21.9175,-0.355942,29.5801,213,16.3179,7.81904,0.075,14987
-2.95671e-07,8.42797e-08,-1.55719e-06,-0.000102404,-3.49704e-05,-0.0002548,22.6491,32.5535,0.266042,16.2196,32.636,22.6359,0.196809,28.7734,213,16.1788,7.1804,0.075,14988
-3.88093e-07,8.36174e-08,-1.56868e-06,-0.000128146,-3.42931e-05,-0.00025008,16.9668,30.7514,-0.942298,16.0333,30.9404,16.9616,-1.12614,27.8464,213,16.9846,7.15321,0.075,14989
4.12825e-08,2.6946e-07,-1.55109e-06,-2.72876e-05,-9.19858e-05,-0.00026804,34.1362,24.6337,-1.22427,17.7621,34.2182,24.6335,-1.306,31.8331,213,8.47188,4.24482,0.075,14990
2.14319e-08,2.42009e-07,-1.55233e-06,-2.66582e-05,-8.2963e-05,-0.000263152,35.5877,27.318,0.852762,17.4141,35.6344,27.3177,0.806294,31.5042,213,9.19119,4.56228,0.075,14991
-3.8905e-08,-2.81813e-08,-1.55929e-06,-2.90539e-05,-2.56735e-05,-0.0002882,38.0254,38.5219,-0.0367844,19.2836,38.5284,38.0209,-0.0387535,38.3159,213,11.4536,11.5476,0.075,14992
-1.7393e-08,-3.72497e-08,-1.5593e-06,-2.75548e-05,-2.65245e-05,-0.00028869,38.2603,38.4116,-0.0940003,19.2556,38.4163,38.2565,-0.0949516,38.4316,213,10.6928,11.8885,0.075,14993
-3.56166e-08,-5.11971e-08,-1.55944e-06,-2.85109e-05,-2.893e-05,-0.000287159,37.9488,37.8872,-0.0402035,19.0218,38.0003,37.8388,-0.0433131,37.9631,213,11.3556,12.3893,0.075,14994
-2.19475e-07,-8.03697e-08,-1.55896e-06,-7.85118e-05,-3.41527e-05,-0.00026873,27.1659,33.6811,-0.772382,17.289,33.7486,27.1554,-0.829349,31.7982,213,15.3312,13.4122,0.075,14995
-2.32729e-07,-1.07025e-07,-1.55742e-06,-8.32851e-05,-4.07489e-05,-0.000263004,25.9373,32.1848,-0.458909,16.4081,32.2829,25.9136,-0.53325,30.1405,213,15.5272,14.1352,0.075,14996
-3.16371e-07,-9.59409e-08,-1.55666e-06,-0.000108787,-3.72022e-05,-0.00025198,21.1701,31.6841,0.138492,15.869,31.7817,21.1673,0.043657,27.9837,213,16.3904,13.8893,0.075,14997
3.0563e-07,8.49298e-08,-1.55473e-06,-0.000106028,-3.52582e-05,-0.000253515,21.8714,32.2657,0.209325,16.1148,32.3578,21.8604,0.128234,28.4713,213,3.83439,7.14974,0.075,14998
3.48069e-07,6.18737e-08,-1.55758e-06,-0.000117345,-2.95663e-05,-0.000252803,19.7501,32.6425,-0.145453,16.4914,32.745,19.7398,-0.237706,28.7758,213,3.48193,7.85178,0.075,14999
-3.11392e-07,-7.05426e-09,-1.55504e-06,-0.00010674,-2.23689e-05,-0.000258482,22.4408,34.8328,0.153661,17.4324,34.9257,22.4407,0.0609302,30.5964,213,16.258,10.647,0.075,15000
-2.27242e-07,-1.85955e-08,-1.55295e-06,-7.84866e-05,-2.38184e-05,-0.000266322,28.363,36.3924,0.774684,17.8455,36.4301,28.3609,0.739072,32.4186,213,15.3515,11.1495,0.075,15001
-2.51233e-07,-3.61819e-08,-1.55731e-06,-8.74364e-05,-2.3804e-05,-0.00026503,26.334,35.68,0.249925,17.7501,35.7178,26.3284,0.21769,31.8606,213,15.6635,11.8856,0.075,15002
-3.44876e-07,-2.36578e-08,-1.56256e-06,-0.000115929,-2.26604e-05,-0.000258158,20.2354,33.9342,-0.654467,17.4332,34.0754,20.2307,-0.790969,30.4076,213,16.57,11.3831,0.075,15003
8.03624e-08,1.17682e-07,-1.56003e-06,-3.69284e-05,-4.59822e-05,-0.000277946,35.1931,33.8633,-0.206403,17.7366,35.2511,33.821,-0.222085,34.7802,213,7.32511,6.5117,0.075,15004
6.51258e-08,1.66416e-07,-1.55914e-06,-3.32791e-05,-5.93797e-05,-0.000273352,35.2474,31.4138,-0.0133013,17.6662,35.2905,31.3991,-0.0417717,33.5563,213,7.71428,5.59967,0.075,15005
-2.13964e-08,-7.62119e-08,-1.5593e-06,-2.70134e-05,-3.49304e-05,-0.000285467,37.906,36.7432,-0.0543113,18.9864,37.9137,36.7403,-0.0591386,37.4,213,10.8656,13.1689,0.075,15006
-3.10957e-08,-1.11915e-07,-1.55849e-06,-2.80392e-05,-4.35591e-05,-0.000282511,37.1293,34.8498,-0.246282,18.704,37.1473,34.8461,-0.260587,36.312,213,11.2407,14.0855,0.075,15007
-6.80455e-08,-1.04818e-07,-1.55903e-06,-3.33143e-05,-4.167e-05,-0.000281399,36.142,34.9148,-0.295378,18.2533,36.1947,34.8787,-0.311892,35.8667,213,12.4481,13.9467,0.075,15008
-5.70312e-08,-7.0733e-08,-1.55969e-06,-3.21558e-05,-3.34498e-05,-0.000284033,36.9425,36.7525,-0.0519893,18.5334,37.0104,36.6889,-0.0563109,36.907,213,12.073,13.0302,0.075,15009
-5.28284e-07,-3.27529e-07,-1.61976e-06,-0.000168356,-0.000106318,-0.000206617,4.63306,13.7449,-0.986448,8.68087,15.0524,4.64845,-2.30934,15.1341,213,18.2455,17.3536,0.075,15010
-5.92009e-07,-2.62587e-07,-1.60458e-06,-0.000180882,-8.46554e-05,-0.000222447,2.16789,16.3011,-3.93696,11.2304,17.3956,2.20162,-5.06515,19.8513,213,18.4864,16.6356,0.075,15011
-7.03742e-07,-3.44685e-07,-1.56719e-06,-0.000203879,-0.000113103,-0.000193942,-3.35392,9.97869,-1.8944,8.07488,11.193,-1.5058,-4.95679,14.7306,213,19.2026,17.3498,0.075,15012
-3.81753e-07,6.48736e-09,-1.56212e-06,-0.000128301,-2.28246e-05,-0.000251781,17.8423,33.3343,-0.293769,16.9352,33.4555,17.8421,-0.414768,29.3623,213,16.8561,10.0413,0.075,15013
-4.51635e-07,2.87599e-08,-1.5764e-06,-0.000150084,-2.34403e-05,-0.000232049,14.3938,32.9946,2.35511,15.4675,33.1397,14.3991,2.20472,26.9897,213,17.3739,9.09947,0.075,15014
-5.35835e-07,1.26044e-08,-1.59264e-06,-0.000167182,-2.34349e-05,-0.000232147,10.2757,31.3886,0.733962,15.7346,31.7946,10.2782,0.325434,27.8597,213,17.8927,9.77091,0.075,15015
-4.53591e-07,-8.64131e-09,-1.57593e-06,-0.000145952,-2.13782e-05,-0.000262271,12.7549,31.0517,-4.32943,17.7691,31.1309,12.7537,-4.4074,30.783,213,17.375,10.7127,0.075,15016
-3.84308e-07,-3.39269e-07,-1.59281e-06,-0.000136868,-0.000113234,-0.000209857,11.2518,14.7229,0.53143,7.92842,15.863,10.6369,0.0061823,13.9958,213,17.3406,17.487,0.075,15017
-4.63503e-07,-4.19336e-07,-1.62214e-06,-0.000152184,-0.000101133,-0.000205534,9.10573,16.6038,1.26997,9.58161,19.345,7.45273,0.181773,16.7559,213,18.0453,18.2027,0.075,15018
-2.09877e-07,9.18028e-08,-1.5566e-06,-7.3276e-05,-3.79787e-05,-0.000267033,28.2253,33.4095,-0.232837,16.8854,33.4854,28.2021,-0.285448,31.4636,213,15.2063,7.0302,0.075,15019
-2.22825e-07,6.93906e-08,-1.55479e-06,-7.71403e-05,-3.18031e-05,-0.000269757,27.6192,34.2781,-0.671317,17.5383,34.3527,27.5972,-0.723915,32.2342,213,15.3453,7.66884,0.075,15020
7.87192e-08,7.98718e-07,-1.53553e-06,-3.43793e-05,-0.000220637,-0.000211456,25.696,-1.66051,-0.312131,14.4065,26.79,-1.04363,-2.02301,28.336,213,7.25264,0.795879,0.075,15021
6.15e-08,6.39903e-07,-1.61272e-06,-3.12993e-05,-0.000185969,-0.000224992,28.4114,5.69424,-0.0372333,15.0002,29.1887,5.69148,-0.811772,27.3353,213,7.6936,1.59158,0.075,15022
7.86336e-09,-6.89869e-07,-1.50288e-06,-1.3612e-05,-0.000159621,-0.000236326,34.0656,12.6205,1.3545,16.607,34.3211,12.6124,1.10716,29.213,213,9.52276,20.5393,0.075,15023
2.16445e-08,-6.81879e-07,-1.50188e-06,-1.52151e-05,-0.0001537,-0.000246093,33.3209,12.9808,-0.589312,17.2133,33.5797,12.9797,-0.846923,30.006,213,8.59476,20.507,0.075,15024
1.76983e-08,-6.0521e-07,-1.51424e-06,-1.76795e-05,-4.00985e-05,-0.000253473,42.6567,39.3639,8.02461,17.9851,43.3614,39.2926,7.39121,34.1182,213,8.97958,19.6643,0.075,15025
-8.99413e-07,-3.79916e-07,-1.31879e-06,-0.000225705,-0.000123871,-0.000144436,-4.97903,9.97778,6.95731,8.90904,12.2862,5.20165,-5.53184,15.5384,213,20.075,17.3468,0.075,15026
-8.92864e-07,-4.44151e-07,-1.35655e-06,-0.000206773,-0.000131801,-0.000152225,-1.89808,9.11341,6.11369,7.91882,13.2881,2.59052,-2.54957,13.9944,213,20.075,17.8264,0.1125,15027
-1.33477e-07,-1.83654e-08,-1.55685e-06,-5.23168e-05,-2.37498e-05,-0.000279744,33.4045,37.6003,0.00116744,18.8144,37.6153,33.4042,-0.0134884,35.7099,213,13.8946,11.1588,0.075,15028
-1.62259e-07,-4.25283e-09,-1.55388e-06,-5.93095e-05,-2.33214e-05,-0.000276955,32.0246,37.3104,0.0580087,18.6459,37.3302,32.0245,0.0383107,34.9425,213,14.4042,10.5548,0.075,15029
8.9453e-07,-4.44202e-07,-1.35774e-06,-0.000199135,-0.000131826,-0.000150819,0.0666803,9.95273,7.16318,7.92122,14.9646,3.09574,-0.877792,14.2766,213,0.025,17.8264,0.1125,15030
9.01325e-07,-3.80283e-07,-1.32775e-06,-0.000226669,-0.000124174,-0.000144534,-5.24817,9.80584,6.81536,9.05245,12.3137,4.8506,-5.79124,15.7597,213,0.025,17.3468,0.075,15031
5.64165e-08,-6.36313e-08,-1.5595e-06,-3.25035e-05,-3.1748e-05,-0.000285005,36.9272,37.0382,-0.158959,18.6415,37.1197,36.8501,-0.163332,37.149,213,8.05748,12.8134,0.075,15032
4.4352e-08,-9.30066e-08,-1.55873e-06,-2.9339e-05,-3.87535e-05,-0.000282957,37.2244,35.8416,-0.0257499,18.6421,37.2476,35.8293,-0.0366494,36.5957,213,8.41911,13.6406,0.075,15033
3.58804e-08,-6.37583e-08,-1.55933e-06,-2.87679e-05,-3.18007e-05,-0.000285977,37.7292,37.2838,-0.0483923,18.8978,37.7443,37.2715,-0.0512023,37.5613,213,8.72916,12.8033,0.075,15034
-4.52693e-07,4.86574e-08,-1.58029e-06,-0.000148875,-2.61296e-05,-0.000230879,14.5425,32.5707,2.49819,15.177,32.7158,14.5339,2.36174,26.4585,213,17.4084,8.2739,0.075,15035
-5.81747e-07,3.53067e-08,-1.60526e-06,-0.000177517,-2.3284e-05,-0.000244302,6.67006,29.323,-3.13904,16.7024,29.7968,6.66518,-3.60795,29.6352,213,18.1692,8.82396,0.075,15036
2.56235e-07,1.13246e-07,-1.55376e-06,-8.949e-05,-4.40111e-05,-0.000253811,25.0004,31.6801,0.86566,15.4882,31.78,24.9625,0.803625,28.1928,213,4.30679,6.46616,0.075,15037
2.82363e-07,1.46872e-07,-1.55197e-06,-9.69527e-05,-5.30689e-05,-0.000251283,22.5965,29.0419,-0.0708412,14.7071,29.2229,22.5361,-0.191415,26.7063,213,3.99344,5.74894,0.075,15038
-1.51862e-08,-3.82652e-07,-1.58632e-06,-2.23832e-05,-0.000128813,-0.000251763,33.3942,17.7623,-0.295907,16.9807,33.5327,17.7566,-0.42869,29.4361,213,10.7455,17.5223,0.075,15039
-9.18494e-09,-5.77439e-07,-1.53753e-06,-1.85704e-05,-6.95845e-05,-0.000259287,39.1432,31.6505,3.788,19.1839,40.6788,31.5918,2.31107,34.7277,213,10.5607,19.1586,0.075,15040
-2.50886e-08,-4.83989e-07,-1.58639e-06,-2.07468e-05,-0.000122838,-0.000265137,33.096,18.1014,-2.79872,18.3132,33.4635,18.098,-3.16288,31.8561,213,11.2508,18.3355,0.075,15041
1.36661e-07,8.53498e-09,-1.55769e-06,-5.193e-05,-2.3327e-05,-0.000280601,33.4569,37.658,-0.129121,18.9096,37.674,33.4569,-0.145143,35.8969,213,6.14473,10.0013,0.075,15042
1.92799e-07,7.12094e-09,-1.55413e-06,-6.93535e-05,-2.29895e-05,-0.000272298,30.0769,36.8866,0.269477,18.3339,36.9123,30.0762,0.244448,33.7728,213,5.21567,10.0483,0.075,15043
-9.87999e-07,-9.39906e-08,-1.29886e-06,-0.000243624,-4.07839e-05,-0.000156823,-2.67769,27.1145,10.0713,15.3445,27.994,9.20909,-2.69503,26.7993,213,20.075,13.5086,0.075,15044
-1.00142e-06,-1.15765e-07,-1.30088e-06,-0.000232111,-4.50735e-05,-0.00017655,-2.15531,25.3159,6.0053,14.1047,26.0413,5.29261,-2.16806,25.3174,213,20.075,13.9882,0.1125,15045
-1.46862e-08,-2.20646e-07,-1.55657e-06,-2.40627e-05,-7.73788e-05,-0.000271164,35.9846,28.1537,-0.308497,18.1974,36.0369,28.1508,-0.357945,33.1627,213,10.6649,15.908,0.075,15046
6.3516e-09,-2.66094e-07,-1.55943e-06,-2.27932e-05,-9.2311e-05,-0.00026621,35.3571,25.1467,-0.394748,17.9451,35.4266,25.1462,-0.463687,32.013,213,9.76499,16.4315,0.075,15047
-1.32197e-08,-2.91988e-07,-1.56541e-06,-2.30917e-05,-9.9209e-05,-0.000265633,34.6946,23.5148,-0.928653,17.8878,34.7745,23.5073,-1.00109,31.6821,213,10.6222,16.7134,0.075,15048
1.0007e-06,-1.16604e-07,-1.29829e-06,-0.000231002,-4.52415e-05,-0.00017634,-1.88494,25.3987,6.14353,14.0724,26.2393,5.32349,-1.90547,25.3165,213,0.025,13.9882,0.1125,15049
9.8499e-07,-9.52373e-08,-1.28878e-06,-0.000243418,-4.06089e-05,-0.000160721,-2.97614,26.8115,9.17008,15.3413,27.6802,8.32773,-3.00245,26.873,213,0.025,13.5086,0.075,15050
-3.71494e-08,-1.01154e-08,-1.5591e-06,-2.90472e-05,-2.35763e-05,-0.000288891,38.1585,38.962,-0.00605682,19.4857,38.9639,38.1581,-0.00757161,38.5749,213,11.3873,10.8086,0.075,15051
-6.18362e-08,-1.79285e-08,-1.55922e-06,-3.39814e-05,-2.36854e-05,-0.000287407,37.101,38.6132,-0.120946,19.3698,38.6162,37.1004,-0.123344,38.0043,213,12.1737,11.1411,0.075,15052
3.55009e-08,3.48422e-07,-1.54715e-06,-2.6769e-05,-0.000118914,-0.000255692,32.8981,19.3644,-0.724918,16.9202,33.007,19.3641,-0.833493,29.4894,213,8.688,3.49717,0.075,15053
1.01308e-06,-4.82928e-08,-1.30222e-06,-0.000241122,-2.59986e-05,-0.000191871,-3.97016,27.6261,3.26366,16.1743,28.3763,2.51572,-3.97239,29.642,213,0.025,12.0691,0.1125,15054
9.99822e-07,-3.7698e-08,-1.29193e-06,-0.000248975,-2.56189e-05,-0.000168383,-3.62658,29.1788,8.21035,16.6501,29.6697,7.72343,-3.63053,29.3211,213,0.025,11.5895,0.075,15055
6.62277e-08,-9.9859e-08,-1.55895e-06,-3.36331e-05,-4.01965e-05,-0.000281053,36.2355,35.2715,-0.104273,18.1999,36.2844,35.2337,-0.115379,35.886,213,7.71254,13.8281,0.075,15056
8.89494e-08,-1.20328e-07,-1.55906e-06,-3.92331e-05,-4.70593e-05,-0.000275827,34.7365,33.587,-0.0132303,17.4248,34.821,33.5179,-0.0286261,34.2167,213,7.07232,14.3204,0.075,15057
1.88174e-07,-1.40375e-07,-1.55536e-06,-6.88763e-05,-5.1664e-05,-0.000264308,28.2583,30.7863,-0.445796,15.735,30.9828,28.1032,-0.48717,30.1335,213,5.12147,14.8248,0.075,15058
2.44339e-07,-1.10101e-07,-1.5563e-06,-8.57718e-05,-4.19441e-05,-0.000261719,25.3481,31.7853,-0.49409,16.2285,31.8885,25.3192,-0.56841,29.7218,213,4.44025,14.2153,0.075,15059
2.03658e-07,-1.73888e-07,-1.55019e-06,-7.5301e-05,-6.11217e-05,-0.000252136,26.9678,29.0504,0.995129,14.2209,29.3823,26.6905,0.940565,27.1959,213,4.84822,15.4337,0.075,15060
6.25689e-08,3.39274e-08,-1.55945e-06,-3.40472e-05,-2.54676e-05,-0.000286408,37.0121,38.2722,-0.0533883,19.1681,38.2791,37.009,-0.0571592,37.7172,213,7.9018,8.99253,0.075,15061
6.98745e-08,4.96128e-08,-1.5597e-06,-3.51297e-05,-2.89457e-05,-0.000284694,36.587,37.4953,-0.0677676,18.7928,37.5118,36.5764,-0.0737217,37.1267,213,7.68147,8.40838,0.075,15062
6.42341e-07,-1.51686e-07,-1.59903e-06,-0.000189149,-5.33773e-05,-0.000245874,0.914686,20.8561,-7.41681,14.7699,21.4913,0.911294,-8.04858,26.2337,213,1.50471,15.001,0.075,15063
6.13847e-07,-1.14143e-07,-1.60939e-06,-0.000181374,-4.06252e-05,-0.000224842,5.94106,26.6135,-0.443287,14.2337,27.2815,6.01578,-1.18597,25.6368,213,1.70788,14.2404,0.075,15064
5.22007e-07,-1.46739e-07,-1.5892e-06,-0.000170733,-5.31082e-05,-0.00021643,8.11786,25.394,1.40616,12.46,25.8609,8.11627,0.940864,22.219,213,2.16859,14.9804,0.075,15065
5.44535e-07,-1.93046e-07,-1.59701e-06,-0.000180323,-6.54881e-05,-0.00018216,7.85914,24.7254,7.58921,9.51171,25.5533,8.09063,6.52985,18.293,213,1.96542,15.741,0.075,15066
1.44226e-07,-1.6261e-07,-1.55567e-06,-5.42896e-05,-5.75861e-05,-0.000268309,30.8367,30.3525,-0.597378,16.0061,31.3654,29.8733,-0.64688,31.2929,213,5.79838,15.1872,0.075,15067
1.56913e-07,-2.31304e-07,-1.55389e-06,-5.73215e-05,-8.14479e-05,-0.000257166,28.9192,25.3756,-0.432913,14.8848,29.2442,25.1431,-0.525426,27.9457,213,5.46183,16.2005,0.075,15068
1.17375e-07,-2.12739e-07,-1.55544e-06,-4.73555e-05,-7.57531e-05,-0.000262785,31.3215,27.1506,-0.319756,15.935,31.4967,27.0289,-0.37326,29.8876,213,6.25348,15.9101,0.075,15069
-9.37109e-07,2.909e-07,-1.30248e-06,-0.000232317,-9.22414e-05,-0.000142536,-3.43412,17.1394,9.75242,11.1181,18.6832,8.32755,-3.55302,19.2722,213,20.075,3.91318,0.075,15070
-9.62537e-07,2.501e-07,-1.31878e-06,-0.000222065,-8.34377e-05,-0.000152634,-1.09131,19.2696,9.10647,11.1702,21.1375,7.35008,-1.20284,19.5235,213,20.075,4.39273,0.1125,15071
8.44939e-07,7.6604e-07,-1.20747e-06,-0.000189826,-0.000191435,-0.000147243,-2.93311,-3.16945,3.32135,5.26958,5.43461,-3.11127,-5.10455,9.6974,213,0.025,0.554545,0.1125,15072
8.16874e-07,8.41927e-07,-1.02657e-06,-0.000193128,-0.000193271,-0.000122502,-1.58598,-1.60695,8.78729,6.01781,9.35318,-1.0764,-2.68243,11.3184,213,0.025,0.075,0.075,15073
-3.61383e-07,1.65093e-07,-1.55544e-06,-0.00012256,-5.66863e-05,-0.000263011,15.0076,24.6829,-5.62112,15.2837,24.8183,15.0003,-5.74922,27.0306,213,16.8486,5.36852,0.075,15074
-3.9265e-07,2.27183e-07,-1.56539e-06,-0.000133174,-8.0672e-05,-0.000244862,11.9112,19.6224,-4.49304,12.2791,19.8624,11.874,-4.69588,21.6966,213,17.1513,4.43916,0.075,15075
-5.0762e-07,1.7095e-07,-1.58534e-06,-0.000168944,-5.86501e-05,-0.000199294,9.63165,25.831,5.17394,11.1041,26.541,9.76286,4.33278,20.0524,213,17.871,5.26844,0.075,15076
9.62314e-07,2.50219e-07,-1.31591e-06,-0.000222179,-8.34483e-05,-0.000151444,-1.0084,19.3676,9.38075,11.1263,21.122,7.74863,-1.13066,19.4019,213,0.025,4.39273,0.1125,15077
9.37262e-07,2.91096e-07,-1.30117e-06,-0.000231629,-9.21145e-05,-0.000143946,-3.38887,17.1024,9.4896,11.079,18.629,8.1032,-3.52908,19.1974,213,0.025,3.91318,0.075,15078
7.52573e-07,-6.04629e-07,-1.34357e-06,-0.000217183,-5.73508e-05,-0.000149649,2.79923,26.2746,12.7184,14.7037,28.9638,13.272,-0.443566,25.4867,213,0.025,19.2659,0.075,15079
6.84608e-07,-6.28898e-07,-1.38219e-06,-0.00023408,-4.41931e-05,-0.00017124,-2.05,25.8397,7.17967,15.6717,27.6749,6.96299,-3.66847,27.6081,213,0.025,19.7455,0.1125,15080
-3.18298e-08,1.65487e-07,-1.55928e-06,-2.77874e-05,-5.91447e-05,-0.000276286,36.3149,31.7093,-0.183287,18.2718,36.3384,31.7077,-0.205142,34.4623,213,11.2723,5.63937,0.075,15081
-5.10023e-08,1.38946e-07,-1.55976e-06,-3.0194e-05,-5.26421e-05,-0.000277729,36.2094,32.9123,-0.147322,18.2003,36.2348,32.9054,-0.165778,34.8553,213,11.9217,6.1026,0.075,15082
-1.01225e-06,-4.83304e-08,-1.34009e-06,-0.000232823,-2.56602e-05,-0.000187268,-1.51366,28.9133,5.17714,15.5684,29.6198,4.47405,-1.51703,28.6155,213,20.075,12.0691,0.1125,15083
-1.00144e-06,-3.84046e-08,-1.33703e-06,-0.000246987,-2.39631e-05,-0.000167255,-2.88872,29.8679,8.82188,16.7195,30.5495,8.14121,-2.8896,29.5125,213,20.075,11.5895,0.075,15084
1.01265e-06,5.85605e-08,-1.29231e-06,-0.000233677,-3.02885e-05,-0.000183533,-1.80236,28.0703,5.56246,15.2914,28.7454,4.9223,-1.83731,27.8257,213,0.025,8.23091,0.1125,15085
9.91057e-07,7.357e-08,-1.29825e-06,-0.000249322,-3.30191e-05,-0.000171267,-4.67147,27.0981,6.79286,16.1702,27.6292,6.30145,-4.71119,28.4786,213,0.025,7.75136,0.075,15086
2.3473e-07,4.02982e-07,-1.55535e-06,-8.28871e-05,-0.000137374,-0.000228133,20.261,12.2582,-1.07202,11.0101,20.6609,12.1455,-1.35925,19.2325,213,4.31181,2.87678,0.075,15087
1.65918e-07,3.71801e-07,-1.54678e-06,-5.81397e-05,-0.000129863,-0.000239023,25.893,15.3586,-0.674218,13.4176,26.046,15.3206,-0.789172,23.3953,213,5.31862,3.18454,0.075,15088
1.67138e-07,5.15741e-07,-1.58439e-06,-5.71019e-05,-0.000166765,-0.000222723,24.2169,8.11016,-0.108734,12.7673,24.8009,8.15113,-0.733711,22.4519,213,5.2516,2.20073,0.075,15089
1.02234e-06,3.53658e-09,-1.2763e-06,-0.000245444,-2.71683e-05,-0.000179053,-3.92007,28.1391,5.83103,16.4363,28.9438,5.0351,-3.92885,29.4329,213,0.025,10.15,0.1125,15090
1.0063e-06,1.62311e-08,-1.27337e-06,-0.000252419,-2.71162e-05,-0.000166841,-4.45035,28.641,8.11892,16.8592,29.2603,7.50753,-4.45823,29.6083,213,0.025,9.67045,0.075,15091
8.05984e-08,-6.92592e-08,-1.55969e-06,-3.69279e-05,-3.31383e-05,-0.000282584,35.9601,36.5167,-0.120664,18.3531,36.5776,35.9072,-0.128656,36.3757,213,7.35091,13.0008,0.075,15092
-9.47399e-08,5.62636e-08,-1.55908e-06,-4.15893e-05,-2.97308e-05,-0.00028179,35.2325,36.9742,-0.046967,18.5265,36.9963,35.2201,-0.0566399,36.1975,213,13.0857,8.16377,0.075,15093
-6.53495e-08,4.5572e-08,-1.55918e-06,-3.3454e-05,-2.78662e-05,-0.000285534,37.0121,37.8328,-0.0120843,18.9328,37.8491,37.0003,-0.0165269,37.4484,213,12.2915,8.55455,0.075,15094
1.29056e-07,5.99736e-07,-1.6059e-06,-4.82057e-05,-0.000176076,-0.000238537,24.0067,5.22571,-3.94823,14.6516,24.6625,5.26236,-4.64067,25.8177,213,5.95636,1.75322,0.075,15095
7.51725e-08,-3.32203e-07,-1.57771e-06,-3.15925e-05,-0.000110963,-0.000253967,32.6432,20.9857,-0.0180488,16.4158,32.7471,20.9481,-0.0843823,28.8053,213,7.14751,17.155,0.075,15096
7.76017e-08,-2.53676e-07,-1.56103e-06,-3.35972e-05,-8.75425e-05,-0.000265591,33.264,25.3407,-0.810178,17.1226,33.3679,25.304,-0.877367,31.0099,213,7.17653,16.3619,0.075,15097
-1.01464e-06,5.91988e-08,-1.31934e-06,-0.000234075,-3.03694e-05,-0.000185967,-2.13314,27.7861,4.93272,15.3742,28.5809,4.1723,-2.16756,28.1198,213,20.075,8.23091,0.1125,15098
-9.93803e-07,7.39066e-08,-1.32469e-06,-0.000250426,-3.18535e-05,-0.000173381,-5.02544,27.0775,6.29062,16.3676,27.6761,5.72561,-5.05907,28.894,213,20.075,7.75136,0.075,15099
-9.59351e-07,-2.01513e-07,-1.3262e-06,-0.000241434,-6.90984e-05,-0.000131175,-2.40049,22.9113,13.7937,13.626,24.7313,12.0938,-2.52058,23.6215,213,20.075,15.4277,0.075,15100
-9.64479e-07,-2.38276e-07,-1.3206e-06,-0.000218558,-8.25285e-05,-0.000173567,-2.12001,17.8594,4.48816,11.0107,19.8285,2.59201,-2.19298,20.0616,213,20.075,15.9073,0.1125,15101
1.06581e-07,-4.04243e-07,-1.59162e-06,-4.32982e-05,-0.000128702,-0.000246114,28.9059,16.3623,-0.882596,15.2417,29.2861,16.2967,-1.19723,26.4952,213,6.18395,17.8027,0.075,15102
1.47353e-07,-4.36526e-07,-1.5932e-06,-5.35362e-05,-0.000117222,-0.000243068,27.8029,18.449,-0.0346819,14.4427,28.4838,18.135,-0.401556,25.3482,213,5.27832,18.1222,0.075,15103
9.60573e-07,-2.0089e-07,-1.33021e-06,-0.000241561,-6.96037e-05,-0.00012635,-2.02718,23.229,14.8944,13.6132,25.0511,13.2204,-2.17528,23.646,213,0.025,15.4277,0.075,15104
9.63656e-07,-2.38196e-07,-1.32805e-06,-0.000218757,-8.32182e-05,-0.000165428,-1.47141,18.4358,6.36129,11.1749,20.7837,4.10797,-1.56602,20.122,213,0.025,15.9073,0.1125,15105
5.0498e-07,1.70839e-07,-1.58573e-06,-0.000167661,-5.82603e-05,-0.000201647,9.75635,25.8246,4.76479,11.3404,26.5651,9.89626,3.88439,20.352,213,2.24947,5.27402,0.075,15106
3.89777e-07,2.24307e-07,-1.56355e-06,-0.000132393,-7.9648e-05,-0.000243699,12.3034,20.0502,-4.0448,12.2745,20.2981,12.2616,-4.2509,21.6783,213,2.97629,4.47665,0.075,15107
